,ID,Tweet Time,Convo ID,Likes Count,Retweets Count,Tweets,Tweets(rendered),in_reply_to_tweet_id,in_reply_to,User,User Location,Followers Count,Followings Count,Likes Count,Tweets Count,clean_tweets,clean_tweets_len,Month,social,historical,dehumanization,accusation,attack,loyalty,threat,Tweets
1065,1517375641792163840,2022-04-22 5:31:59,1517375641792163840,77,7,"Kok pada sewot  nie kadrun dgn pernyataan Bu Megawati Soekarnoputri Ketua Umum PDI Perjuangan &amp; Presiden RI ke 7, Negarawan Sejati sedemikian besar Pengorbanannya dan merasakan pahit getirnya memperjuangkan Pancasila sebagai Ideologi Negara Indonesia tetap Jaya MERDEKA. https://t.co/jmjoqMt8v1","Kok pada sewot  nie kadrun dgn pernyataan Bu Megawati Soekarnoputri Ketua Umum PDI Perjuangan &amp; Presiden RI ke 7, Negarawan Sejati sedemikian besar Pengorbanannya dan merasakan pahit getirnya memperjuangkan Pancasila sebagai Ideologi Negara Indonesia tetap Jaya MERDEKA. https://t.co/jmjoqMt8v1",,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,sewot kadrun nyata megawati soekarnoputri ketua pdi juang presiden ri negarawan sejati korban rasa pahit getir juang pancasila ideologi negara indonesia jaya,22,April,1,0,1,0,0,0,0,"Kok pada sewot  nie kadrun dgn pernyataan Bu Megawati Soekarnoputri Ketua Umum PDI Perjuangan &amp; Presiden RI ke 7, Negarawan Sejati sedemikian besar Pengorbanannya dan merasakan pahit getirnya memperjuangkan Pancasila sebagai Ideologi Negara Indonesia tetap Jaya MERDEKA. https://t.co/jmjoqMt8v1"
1066,1517347434443448320,2022-04-22 3:39:53,1517347434443448320,134,21,Gimana tdk disepelekan demo sich demo tapi orasinya seperti orang yg lagi kumur2 ha ha ha demolah karena Kekuatan Moral jgn karena Kekuatan Bohir ya begini akhirnya hanya menyusahkan Sahabat2 Muslim yg mau Berbuka Puasa bersama Keluarga eh jalan dibikin macet MERDEKA. https://t.co/yyTVuZBtqa,Gimana tdk disepelekan demo sich demo tapi orasinya seperti orang yg lagi kumur2 ha ha ha demolah karena Kekuatan Moral jgn karena Kekuatan Bohir ya begini akhirnya hanya menyusahkan Sahabat2 Muslim yg mau Berbuka Puasa bersama Keluarga eh jalan dibikin macet MERDEKA. https://t.co/yyTVuZBtqa,,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,sepele demo demo orasi kumur demo kuat moral kuat bohir susah sahabat muslim buka puasa keluarga jalan bikin macet,19,April,0,0,0,0,0,0,0,Gimana tdk disepelekan demo sich demo tapi orasinya seperti orang yg lagi kumur2 ha ha ha demolah karena Kekuatan Moral jgn karena Kekuatan Bohir ya begini akhirnya hanya menyusahkan Sahabat2 Muslim yg mau Berbuka Puasa bersama Keluarga eh jalan dibikin macet MERDEKA. https://t.co/yyTVuZBtqa
1067,1517339876777431040,2022-04-22 3:09:52,1517339876777431040,1,0,@wrahardian2 Ha ha ha mana ada yg tunduk apalagi Mahasiswa kalau atasannya goblok sangat memalukan seperti BEM SI MERDEKA.,@wrahardian2 Ha ha ha mana ada yg tunduk apalagi Mahasiswa kalau atasannya goblok sangat memalukan seperti BEM SI MERDEKA.,,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,tunduk mahasiswa atas bodoh malu bem,6,April,0,0,0,1,0,0,0,@wrahardian2 Ha ha ha mana ada yg tunduk apalagi Mahasiswa kalau atasannya goblok sangat memalukan seperti BEM SI MERDEKA.
1068,1517338695200043009,2022-04-22 3:05:10,1517285819983478785,3,0,@rudyfox99 @na_dirs @GunRomli @Dennysiregar7 @_ekokuntadhi Ketemu saja sama Aku bisa nanti baru dijelaskan jgn ditwit nanti banyak yg malu ha ha ha terserah ketemu dimana ? Thanks.,@rudyfox99 @na_dirs @GunRomli @Dennysiregar7 @_ekokuntadhi Ketemu saja sama Aku bisa nanti baru dijelaskan jgn ditwit nanti banyak yg malu ha ha ha terserah ketemu dimana ? Thanks.,1.52E+18,https://twitter.com/rudyfox99,ruhutsitompul,Jakarta,2341673,194777,3636,22685,denny siregar ketemu ditwit malu serah ketemu terima kasih,9,April,0,0,0,0,0,0,0,@rudyfox99 @na_dirs @GunRomli @Dennysiregar7 @_ekokuntadhi Ketemu saja sama Aku bisa nanti baru dijelaskan jgn ditwit nanti banyak yg malu ha ha ha terserah ketemu dimana ? Thanks.
1069,1517324545228943365,2022-04-22 2:08:56,1517324545228943365,2865,741,"Ha ha ha dari mana uang kau bisa sekolahkan anak di Luar Negeri, itu kata kau anakMu sekolah di LN jadi kau salah satu orang yg yg merampok dan menyiksa Rakyat JELAS!!! memercik air didulang terpercik muka sendiri mantan Penguasa Sekjen BUMN terlama MERDEKA. https://t.co/gr5Fm3Iz07","Ha ha ha dari mana uang kau bisa sekolahkan anak di Luar Negeri, itu kata kau anakMu sekolah di LN jadi kau salah satu orang yg yg merampok dan menyiksa Rakyat JELAS!!! memercik air didulang terpercik muka sendiri mantan Penguasa Sekjen BUMN terlama MERDEKA. https://t.co/gr5Fm3Iz07",,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,uang sekolah anak negeri anak sekolah ln salah rampok siksa rakyat percik air dulang terpercik muka kuasa sekjen bumn lama,20,April,0,0,0,0,0,0,1,"Ha ha ha dari mana uang kau bisa sekolahkan anak di Luar Negeri, itu kata kau anakMu sekolah di LN jadi kau salah satu orang yg yg merampok dan menyiksa Rakyat JELAS!!! memercik air didulang terpercik muka sendiri mantan Penguasa Sekjen BUMN terlama MERDEKA. https://t.co/gr5Fm3Iz07"
1070,1517183850514096128,2022-04-21 16:49:52,1517116444877942784,0,0,@anangprash @SarnoPratitis8 Pengangguran ini makin stressssss makan saja susah ha ha ha Shalom,@anangprash @SarnoPratitis8 Pengangguran ini makin stressssss makan saja susah ha ha ha Shalom,1.52E+18,https://twitter.com/anangprash,ruhutsitompul,Jakarta,2341673,194777,3636,22685,anggur stres makan susah,4,April,0,0,0,0,0,0,0,@anangprash @SarnoPratitis8 Pengangguran ini makin stressssss makan saja susah ha ha ha Shalom
1071,1517116444877942784,2022-04-21 12:22:01,1517116444877942784,220,28,Ini baru humor yg menampar muka yg demo berturut turut tapi hasilnya Nol Besar ha ha ha Pak Joko Widodo Presiden RI ke 7 terlalu kuat utk didemo karena Rakyat Indonesiatercinta dan Para Pembantu Presiden Lembaga2 Tinggi Negara TNI &amp; POLRI bersatu dibelakang Pak JOKOWI. https://t.co/okn4xrZHbu,Ini baru humor yg menampar muka yg demo berturut turut tapi hasilnya Nol Besar ha ha ha Pak Joko Widodo Presiden RI ke 7 terlalu kuat utk didemo karena Rakyat Indonesiatercinta dan Para Pembantu Presiden Lembaga2 Tinggi Negara TNI &amp; POLRI bersatu dibelakang Pak JOKOWI. https://t.co/okn4xrZHbu,,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,humor tampar muka demo hasil nol joko widodo presiden ri kuat demo rakyat indonesia cinta bantu presiden lembaga negara tni polri satu belakang jokowi,24,April,0,0,0,0,0,0,0,Ini baru humor yg menampar muka yg demo berturut turut tapi hasilnya Nol Besar ha ha ha Pak Joko Widodo Presiden RI ke 7 terlalu kuat utk didemo karena Rakyat Indonesiatercinta dan Para Pembantu Presiden Lembaga2 Tinggi Negara TNI &amp; POLRI bersatu dibelakang Pak JOKOWI. https://t.co/okn4xrZHbu
1072,1516979563523624960,2022-04-21 3:18:06,1516970705698832385,0,0,"@rizal_bustomy Nggak salah kau bilang Aku dipecat ha ha ha, siapa yg berani pecat Aku Sip deh Shalom.","@rizal_bustomy Nggak salah kau bilang Aku dipecat ha ha ha, siapa yg berani pecat Aku Sip deh Shalom.",1.52E+18,https://twitter.com/rizal_bustomy,ruhutsitompul,Jakarta,2341673,194777,3636,22685,salah bilang pecat berani pecat,5,April,0,0,0,0,0,0,0,"@rizal_bustomy Nggak salah kau bilang Aku dipecat ha ha ha, siapa yg berani pecat Aku Sip deh Shalom."
1073,1516970705698832385,2022-04-21 2:42:54,1516970705698832385,0,0,@rizal_bustomy Su tolol ini ada gitu yg berani memecat Aku ha ha ha Shalom.,@rizal_bustomy Su tolol ini ada gitu yg berani memecat Aku ha ha ha Shalom.,,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,su tolol berani pecat,4,April,0,0,0,0,0,0,0,@rizal_bustomy Su tolol ini ada gitu yg berani memecat Aku ha ha ha Shalom.
1074,1516809427290320902,2022-04-20 16:02:03,1516809427290320902,912,157,"Ini manusia yg tdk ada malunya, menjelek jelekkan  Negara Indonesiatercinta di Negara orang lain siapa kau belajarlah menunjuk hidung sendiri sebelum kalian menunjuk hidung orang lain MERDEKA. https://t.co/15XHPmo5xV","Ini manusia yg tdk ada malunya, menjelek jelekkan  Negara Indonesiatercinta di Negara orang lain siapa kau belajarlah menunjuk hidung sendiri sebelum kalian menunjuk hidung orang lain MERDEKA. https://t.co/15XHPmo5xV",,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,manusia malu jelek jelek negara indonesia cinta negara ajar hidung hidung,11,April,0,0,0,0,0,0,0,"Ini manusia yg tdk ada malunya, menjelek jelekkan  Negara Indonesiatercinta di Negara orang lain siapa kau belajarlah menunjuk hidung sendiri sebelum kalian menunjuk hidung orang lain MERDEKA. https://t.co/15XHPmo5xV"
1075,1516643465589067781,2022-04-20 5:02:34,1516643465589067781,0,0,"@panca66 Kenapa kalau orang dekat ha ha ha sikat semua kalau Korupsi, nggak usah sok pintar kalau kemampuan terbatas gitu saja kok repot Sip deh.","@panca66 Kenapa kalau orang dekat ha ha ha sikat semua kalau Korupsi, nggak usah sok pintar kalau kemampuan terbatas gitu saja kok repot Sip deh.",,,ruhutsitompul,Jakarta,2341673,194777,3636,22685,sikat korupsi sok pintar mampu batas repot,7,April,0,0,0,1,0,0,0,"@panca66 Kenapa kalau orang dekat ha ha ha sikat semua kalau Korupsi, nggak usah sok pintar kalau kemampuan terbatas gitu saja kok repot Sip deh."
1076,1516364322855067650,2022-04-19 10:33:21,1516364322855067650,0,0,"@Predator_4848 3 Gubernur yg dulu berkeringat eh si gabenar yg menikmati, Gusti boten Sare mestinya pendukungnya malu tapi tdk punya urat malu Wassalam.","@Predator_4848 3 Gubernur yg dulu berkeringat eh si gabenar yg menikmati, Gusti boten Sare mestinya pendukungnya malu tapi tdk punya urat malu Wassalam.",,,ruhutsitompul,Jakarta,2341674,194777,3636,22685,gubernur keringat gabenar nikmat gusti boten sare dukung malu urat malu wassalam,12,April,0,0,0,0,0,0,0,"@Predator_4848 3 Gubernur yg dulu berkeringat eh si gabenar yg menikmati, Gusti boten Sare mestinya pendukungnya malu tapi tdk punya urat malu Wassalam."
1077,1516301715016159232,2022-04-19 6:24:35,1515964883812360193,0,0,@Predator_4848 Indonesia bukan indonisi itukadrun Wassalam.,@Predator_4848 Indonesia bukan indonisi itukadrun Wassalam.,1.52E+18,https://twitter.com/Predator_4848,ruhutsitompul,Jakarta,2341674,194777,3636,22685,indonesia indonisi kadrun wassalam,4,April,0,0,1,0,0,0,0,@Predator_4848 Indonesia bukan indonisi itukadrun Wassalam.
1078,1516299512297713666,2022-04-19 6:15:49,1516224803463905280,1,0,@Predator_4848 Terima kasih Pak Sutioso Pak Jokowi &amp; Pak Ahok Gubernur2 yg berprestasi atas kesuksesan ini Gabenar hanya numpang beken ha ha ha Wassalam.,@Predator_4848 Terima kasih Pak Sutioso Pak Jokowi &amp; Pak Ahok Gubernur2 yg berprestasi atas kesuksesan ini Gabenar hanya numpang beken ha ha ha Wassalam.,1.52E+18,https://twitter.com/Predator_4848,ruhutsitompul,Jakarta,2341674,194777,3636,22685,terima kasih sutioso jokowi ahok gubernur prestasi sukses gabenar numpang beken wassalam,12,April,0,0,0,0,0,0,0,@Predator_4848 Terima kasih Pak Sutioso Pak Jokowi &amp; Pak Ahok Gubernur2 yg berprestasi atas kesuksesan ini Gabenar hanya numpang beken ha ha ha Wassalam.
1079,1516290875823104002,2022-04-19 5:41:30,1516154962363183106,15,0,@rudyfox99 @GunRomli @kangdede78 @_ekokuntadhi @Dennysiregar7 Sudalah yg penting sudah dibubarin dan yg sok jago sudah selesai Wassalam.,@rudyfox99 @GunRomli @kangdede78 @_ekokuntadhi @Dennysiregar7 Sudalah yg penting sudah dibubarin dan yg sok jago sudah selesai Wassalam.,1.52E+18,https://twitter.com/rudyfox99,ruhutsitompul,Jakarta,2341674,194777,3636,22685,denny siregar suda dibubarin sok jago selesai wassalam,8,April,0,0,0,0,0,0,0,@rudyfox99 @GunRomli @kangdede78 @_ekokuntadhi @Dennysiregar7 Sudalah yg penting sudah dibubarin dan yg sok jago sudah selesai Wassalam.
1080,1516236400030793729,2022-04-19 2:05:02,1516224803463905280,1,0,"@Edi_Gintings Ha ha ha Aku tertawa termehek mehek, Ribu bilang Aku harus maklum pendidikan yg baca kali belum nyampe Bujur.","@Edi_Gintings Ha ha ha Aku tertawa termehek mehek, Ribu bilang Aku harus maklum pendidikan yg baca kali belum nyampe Bujur.",1.52E+18,https://twitter.com/Edi_Gintings,ruhutsitompul,Jakarta,2341674,194777,3636,22685,termehek mehek bilang maklum didik baca nyampe bujur,8,April,0,0,0,0,0,0,0,"@Edi_Gintings Ha ha ha Aku tertawa termehek mehek, Ribu bilang Aku harus maklum pendidikan yg baca kali belum nyampe Bujur."
1081,1516234555929563137,2022-04-19 1:57:43,1516224803463905280,1,0,@Edi_Gintings Marah nie ye tolol sich kau Sili Bujur.,@Edi_Gintings Marah nie ye tolol sich kau Sili Bujur.,1.52E+18,https://twitter.com/Edi_Gintings,ruhutsitompul,Jakarta,2341674,194777,3636,22685,marah tolol sil bujur,4,April,0,0,0,0,0,0,0,@Edi_Gintings Marah nie ye tolol sich kau Sili Bujur.
1082,1516233989463642113,2022-04-19 1:55:28,1516043574009229315,1,0,@SamuelPHarahap @setkabgoid @jokowi @wapres_ri @Kiyai_MarufAmin @pramonoanung @PDI_Perjuangan @GunRomli @dennysirregar7 @HusinShihab @UGMYogyakarta @KSPgoid @ListyoSigitP @mohmahfudmd Ha ha ha tdk usah khawatir mereka semua Petarung Sejati maju terus pantang mundur MERDEKA.,@SamuelPHarahap @setkabgoid @jokowi @wapres_ri @Kiyai_MarufAmin @pramonoanung @PDI_Perjuangan @GunRomli @dennysirregar7 @HusinShihab @UGMYogyakarta @KSPgoid @ListyoSigitP @mohmahfudmd Ha ha ha tdk usah khawatir mereka semua Petarung Sejati maju terus pantang mundur MERDEKA.,1.52E+18,https://twitter.com/SamuelPHarahap,ruhutsitompul,Jakarta,2341674,194777,3636,22685,jokowi khawatir tarung sejati maju pantang mundur,7,April,0,0,0,0,0,0,0,@SamuelPHarahap @setkabgoid @jokowi @wapres_ri @Kiyai_MarufAmin @pramonoanung @PDI_Perjuangan @GunRomli @dennysirregar7 @HusinShihab @UGMYogyakarta @KSPgoid @ListyoSigitP @mohmahfudmd Ha ha ha tdk usah khawatir mereka semua Petarung Sejati maju terus pantang mundur MERDEKA.
1083,1516224803463905280,2022-04-19 1:18:57,1516224803463905280,189,14,"Ha ha ha kenapa rupanya ?, selama utang itu utk pembangunan dan ada manfaatnya utk Rakyat jelas penggunaannya seperti yg dikerjakan Bpk Joko Widodo Presiden RI, tapi sudah tdk jelas selama ini tapi doi dukung utk Capres apa mampu Gabenar ? MERDEKAhttps://t.co/DhjdKBMGMT","Ha ha ha kenapa rupanya ?, selama utang itu utk pembangunan dan ada manfaatnya utk Rakyat jelas penggunaannya seperti yg dikerjakan Bpk Joko Widodo Presiden RI, tapi sudah tdk jelas selama ini tapi doi dukung utk Capres apa mampu Gabenar ? MERDEKAbisnis.tempo.co/read/1583019/j",,,ruhutsitompul,Jakarta,2341674,194777,3636,22685,utang bangun manfa atnya rakyat joko widodo presiden ri do i dukung capres gabenar,14,April,0,0,0,0,0,0,0,"Ha ha ha kenapa rupanya ?, selama utang itu utk pembangunan dan ada manfaatnya utk Rakyat jelas penggunaannya seperti yg dikerjakan Bpk Joko Widodo Presiden RI, tapi sudah tdk jelas selama ini tapi doi dukung utk Capres apa mampu Gabenar ? MERDEKAhttps://t.co/DhjdKBMGMT"
1084,1515964883812360193,2022-04-18 8:06:08,1515964883812360193,175,23,Perlu diwaspadai mari dukung terusssssss Densus 88 dan POLISITNI Paten MERDEKA. https://t.co/afHMSi45qN,Perlu diwaspadai mari dukung terusssssss Densus 88 dan POLISITNI Paten MERDEKA. gelora.co/2022/04/densus,,,ruhutsitompul,Jakarta,2341674,194777,3636,22685,waspada dukung densus polisi tni paten,6,April,0,0,0,0,0,0,1,Perlu diwaspadai mari dukung terusssssss Densus 88 dan POLISITNI Paten MERDEKA. https://t.co/afHMSi45qN
1085,1515959479351021568,2022-04-18 7:44:39,1515959479351021568,152,6,"Ibu Megawati Soekarnoputri Ketua Umum PDI PerjuanganPresiden RI ke 5 Ibu Penegak Konstitusi, yg merasakan getirnya berjuang menegakkan Ideologi Pancasila UUD 45 Bhineka Tunggal Ika dan NKRI Negarawan/Tokoh ygdicintai Rakyat Indonesia MERDEKA, https://t.co/BIrviRZMqb","Ibu Megawati Soekarnoputri Ketua Umum PDI PerjuanganPresiden RI ke 5 Ibu Penegak Konstitusi, yg merasakan getirnya berjuang menegakkan Ideologi Pancasila UUD 45 Bhineka Tunggal Ika dan NKRI Negarawan/Tokoh ygdicintai Rakyat Indonesia MERDEKA, cnnindonesia.com/nasional/20220",,,ruhutsitompul,Jakarta,2341674,194777,3636,22685,megawati soekarnoputri ketua pdi juang presiden ri tegak konstitusi rasa getir juang tegak ideologi pancasila uud bhineka tunggal ika nkri negarawan tokoh cinta rakyat indonesia,25,April,0,0,0,0,0,0,0,"Ibu Megawati Soekarnoputri Ketua Umum PDI PerjuanganPresiden RI ke 5 Ibu Penegak Konstitusi, yg merasakan getirnya berjuang menegakkan Ideologi Pancasila UUD 45 Bhineka Tunggal Ika dan NKRI Negarawan/Tokoh ygdicintai Rakyat Indonesia MERDEKA, https://t.co/BIrviRZMqb"
1086,1515697647549825035,2022-04-17 14:24:14,1515697647549825035,204,21,"Ini manusia kapan ya halunya cepat berlalu, makin stresss/pesong saja Ku doakan sembuh dari penyakitnya Pak Joko Widodo Presiden ygdicintai Rakyatnya dilawan MERDEKA . https://t.co/W5qSWx4bhg","Ini manusia kapan ya halunya cepat berlalu, makin stresss/pesong saja Ku doakan sembuh dari penyakitnya Pak Joko Widodo Presiden ygdicintai Rakyatnya dilawan MERDEKA . https://t.co/W5qSWx4bhg",,,ruhutsitompul,Jakarta,2341674,194777,3636,22685,manusia halunya cepat stres pesong ku do sembuh sakit joko widodo presiden cinta rakyat lawan,15,April,0,0,0,0,0,0,0,"Ini manusia kapan ya halunya cepat berlalu, makin stresss/pesong saja Ku doakan sembuh dari penyakitnya Pak Joko Widodo Presiden ygdicintai Rakyatnya dilawan MERDEKA . https://t.co/W5qSWx4bhg"
1087,1515513752481071107,2022-04-17 2:13:30,1515513752481071107,2259,330,"BEM SI bukan BEM UI, BEM SI Ketuanya bukan Mahasiswa UI tolong lihat Jacketnya bukan warna Kuning, jadi tolong jgn samakan dgn Mahasiswa UI Anak Aku Kuliah di FH UI Mahasiswanya pintar2 tdk segoblok yg tampil di TV itu MERDEKA.","BEM SI bukan BEM UI, BEM SI Ketuanya bukan Mahasiswa UI tolong lihat Jacketnya bukan warna Kuning, jadi tolong jgn samakan dgn Mahasiswa UI Anak Aku Kuliah di FH UI Mahasiswanya pintar2 tdk segoblok yg tampil di TV itu MERDEKA.",,,ruhutsitompul,Jakarta,2341674,194777,3636,22685,bem bem ui bem ketua mahasiswa ui lihat jacketnya warna kuning samak mahasiswa ui anak kuliah fh ui mahasiswa pintar goblok tv,22,April,0,0,0,0,0,0,0,"BEM SI bukan BEM UI, BEM SI Ketuanya bukan Mahasiswa UI tolong lihat Jacketnya bukan warna Kuning, jadi tolong jgn samakan dgn Mahasiswa UI Anak Aku Kuliah di FH UI Mahasiswanya pintar2 tdk segoblok yg tampil di TV itu MERDEKA."
1088,1515505899691200515,2022-04-17 1:42:17,1515494901512777730,6,0,"@SamuelPHarahap @yusuf_dumdum @jokowi @mohmahfudmd @sandiuno @wonderfulid @Kemenparekraf @kemenkomarves @__AnakKolong @AliNgabalinNew @KSPgoid @ListyoSigitP Ha ha ha Aku tdk heran, kok nggak tau siapa doi, coba lihat sebelum di Pemerintahan penampilannya sama dgn mereka Sip deh.","@SamuelPHarahap @yusuf_dumdum @jokowi @mohmahfudmd @sandiuno @wonderfulid @Kemenparekraf @kemenkomarves @__AnakKolong @AliNgabalinNew @KSPgoid @ListyoSigitP Ha ha ha Aku tdk heran, kok nggak tau siapa doi, coba lihat sebelum di Pemerintahan penampilannya sama dgn mereka Sip deh.",1.52E+18,https://twitter.com/SamuelPHarahap,ruhutsitompul,Jakarta,2341674,194777,3636,22685,jokowi heran do i coba lihat perintah tampil,8,April,0,0,0,0,0,0,0,"@SamuelPHarahap @yusuf_dumdum @jokowi @mohmahfudmd @sandiuno @wonderfulid @Kemenparekraf @kemenkomarves @__AnakKolong @AliNgabalinNew @KSPgoid @ListyoSigitP Ha ha ha Aku tdk heran, kok nggak tau siapa doi, coba lihat sebelum di Pemerintahan penampilannya sama dgn mereka Sip deh."
1089,1515296454663094278,2022-04-16 11:50:02,1515296454663094278,146,22,"Kerja kerja kerja Pak Joko Widodo Presiden RI ke 7 sudah terbukti, jadi yg pakai kaca mata kuda ngelihatnya pasti gagal paham karena itu wajar Rakyat Indonesiatercinta mendukung penuh Pemerintahan Pak JOKOWI Paten MERDEKA. https://t.co/BXX1PlcagC","Kerja kerja kerja Pak Joko Widodo Presiden RI ke 7 sudah terbukti, jadi yg pakai kaca mata kuda ngelihatnya pasti gagal paham karena itu wajar Rakyat Indonesiatercinta mendukung penuh Pemerintahan Pak JOKOWI Paten MERDEKA. https://t.co/BXX1PlcagC",,,ruhutsitompul,Jakarta,2341584,194784,3633,22685,kerja kerja kerja joko widodo presiden ri bukti pakai kaca mata kuda ngelihatnya gagal paham wajar rakyat indonesia cinta dukung penuh perintah jokowi paten,24,April,0,0,0,0,0,0,0,"Kerja kerja kerja Pak Joko Widodo Presiden RI ke 7 sudah terbukti, jadi yg pakai kaca mata kuda ngelihatnya pasti gagal paham karena itu wajar Rakyat Indonesiatercinta mendukung penuh Pemerintahan Pak JOKOWI Paten MERDEKA. https://t.co/BXX1PlcagC"
1090,1515271731132665858,2022-04-16 10:11:47,1515271731132665858,0,0,"@democrazymedia Ha ha ha si menggerung gerung makin pesong/gila, terbelah ? tolol kali kau terbelah kalau 50% lawan 50% tapi kalau 99, 99% lawan 00, 01% itu bukan terbelah MERDEKA.","@democrazymedia Ha ha ha si menggerung gerung makin pesong/gila, terbelah ? tolol kali kau terbelah kalau 50% lawan 50% tapi kalau 99, 99% lawan 00, 01% itu bukan terbelah MERDEKA.",,,ruhutsitompul,Jakarta,2341584,194784,3633,22685,gerung gerung pesong gila belah tolol belah lawan lawan belah,10,April,0,0,0,0,0,0,0,"@democrazymedia Ha ha ha si menggerung gerung makin pesong/gila, terbelah ? tolol kali kau terbelah kalau 50% lawan 50% tapi kalau 99, 99% lawan 00, 01% itu bukan terbelah MERDEKA."
1091,1515265706941882374,2022-04-16 9:47:51,1514820899962499075,3,0,"@prastow @GardaGun @saidi_sudarsono @JubirPresidenRI @FaldoMaldini @AliNgabalinNew Lebih hebat Pak Joko Widodo Presiden RI, yg nanya orang sakit/pesong ha ha ha MERDEKA.","@prastow @GardaGun @saidi_sudarsono @JubirPresidenRI @FaldoMaldini @AliNgabalinNew Lebih hebat Pak Joko Widodo Presiden RI, yg nanya orang sakit/pesong ha ha ha MERDEKA.",1.52E+18,https://twitter.com/prastow,ruhutsitompul,Jakarta,2341584,194784,3633,22685,hebat joko widodo presiden ri sakit pesong,7,April,0,0,0,0,0,0,0,"@prastow @GardaGun @saidi_sudarsono @JubirPresidenRI @FaldoMaldini @AliNgabalinNew Lebih hebat Pak Joko Widodo Presiden RI, yg nanya orang sakit/pesong ha ha ha MERDEKA."
1092,1515144066090291200,2022-04-16 1:44:30,1515144066090291200,516,60,"Ha ha ha kena batunya kemana itu muka mengenggerung gerung diatas langit masih ada langit, benar juga jadilah terus pengomporkadrun ini satu lagi bukti Pak Joko Widodo Presiden RI di Berkati Tuhan Yang Maha Kuasa MERDEKA.https://t.co/u9aomw4LxO","Ha ha ha kena batunya kemana itu muka mengenggerung gerung diatas langit masih ada langit, benar juga jadilah terus pengomporkadrun ini satu lagi bukti Pak Joko Widodo Presiden RI di Berkati Tuhan Yang Maha Kuasa MERDEKA.https://t.co/u9aomw4LxO",,,ruhutsitompul,Jakarta,2341584,194784,3633,22685,kena batu muka mengenggerung gerung atas langit langit kompor kadrun bukti joko widodo presiden ri berkat maha kuasa,18,April,0,0,0,0,0,0,0,"Ha ha ha kena batunya kemana itu muka mengenggerung gerung diatas langit masih ada langit, benar juga jadilah terus pengomporkadrun ini satu lagi bukti Pak Joko Widodo Presiden RI di Berkati Tuhan Yang Maha Kuasa MERDEKA.https://t.co/u9aomw4LxO"
1093,1515139476452175879,2022-04-16 1:26:15,1515139476452175879,189,13,Selamat Ulang Tahun Kopassus ke 70 Tgl 16 April 2022 maju terusssssss utk Indonesiatercinta Komando MERDEKA. https://t.co/WnzrQ7Zzoa,Selamat Ulang Tahun Kopassus ke 70 Tgl 16 April 2022 maju terusssssss utk Indonesiatercinta Komando MERDEKA. twitter.com/Lucky_HS/statu,,,ruhutsitompul,Jakarta,2341584,194784,3633,22685,selamat ulang kopassus tanggal april maju indonesia cinta komando,9,April,0,0,0,0,0,0,0,Selamat Ulang Tahun Kopassus ke 70 Tgl 16 April 2022 maju terusssssss utk Indonesiatercinta Komando MERDEKA. https://t.co/WnzrQ7Zzoa
1094,1514845075570044928,2022-04-15 5:56:25,1514845075570044928,193,30,Betul 100 utk Pak Joko Widodo Presiden RI ke 7 yg sangatdicintai Rakyatnya maju terusssssss menuju Indonesia Maju Paten MERDEKA. https://t.co/d8GFxfycSj,Betul 100 utk Pak Joko Widodo Presiden RI ke 7 yg sangatdicintai Rakyatnya maju terusssssss menuju Indonesia Maju Paten MERDEKA. https://t.co/d8GFxfycSj,,,ruhutsitompul,Jakarta,2341584,194784,3633,22685,joko widodo presiden ri cinta rakyat maju indonesia maju paten,10,April,0,0,0,0,0,0,0,Betul 100 utk Pak Joko Widodo Presiden RI ke 7 yg sangatdicintai Rakyatnya maju terusssssss menuju Indonesia Maju Paten MERDEKA. https://t.co/d8GFxfycSj
1095,1514819994630356996,2022-04-15 4:16:45,1514819994630356996,3,1,"@geloraco Logikanya setelah pada ditangkapi, terang benderang pelakunya semuakadrun ha ha ha Kura2 dalam perahu pura2 tdk tau kacian deh jgn berlaga bego sudah ya .","@geloraco Logikanya setelah pada ditangkapi, terang benderang pelakunya semuakadrun ha ha ha Kura2 dalam perahu pura2 tdk tau kacian deh jgn berlaga bego sudah ya .",,,ruhutsitompul,Jakarta,2341584,194784,3633,22685,logika tangkap terang benderang laku kadrun kura perahu pura kakak laga bego,12,April,0,0,0,0,0,0,0,"@geloraco Logikanya setelah pada ditangkapi, terang benderang pelakunya semuakadrun ha ha ha Kura2 dalam perahu pura2 tdk tau kacian deh jgn berlaga bego sudah ya ."
